   3.9000000e-01   2.1629596e+00   8.0317093e+00   3.8040306e-01   2.1841026e+00   3.9780198e+00  -3.0618144e-02
   4.0000000e-01   2.1709737e+00   8.0350019e+00   3.9915293e-01   2.1948040e+00   3.9777506e+00  -1.9665013e-02
   4.1000000e-01   2.1791242e+00   8.0385322e+00   4.1824417e-01   2.2058690e+00   3.9775962e+00  -8.2289959e-03
   4.2000000e-01   2.1874037e+00   8.0423094e+00   4.3766536e-01   2.2173014e+00   3.9775702e+00   3.7027133e-03
   4.3000000e-01   2.1958042e+00   8.0463422e+00   4.5740474e-01   2.2291042e+00   3.9776871e+00   1.6142639e-02
   4.4000000e-01   2.2043173e+00   8.0506395e+00   4.7745025e-01   2.2412801e+00   3.9779625e+00   2.9102932e-02
   4.5000000e-01   2.2129343e+00   8.0552099e+00   4.9778947e-01   2.2538311e+00   3.9784125e+00   4.2595271e-02
   4.6000000e-01   2.2216461e+00   8.0600618e+00   5.1840933e-01   2.2667582e+00   3.9790542e+00   5.6630759e-02
   4.7000000e-01   2.2304432e+00   8.0652032e+00   5.3929588e-01   2.2800619e+00   3.9799056e+00   7.1219809e-02
   4.8000000e-01   2.2393158e+00   8.0706419e+00   5.6043567e-01   2.2937415e+00   3.9809856e+00   8.6371876e-02
   4.9000000e-01   2.2482537e+00   8.0763856e+00   5.8181497e-01   2.3077953e+00   3.9823136e+00   1.0209558e-01
   5.0000000e-01   2.2572463e+00   8.0824414e+00   6.0341979e-01   2.3222204e+00   3.9839102e+00   1.1839853e-01
   5.1000000e-01   2.2662828e+00   8.0888162e+00   6.2523588e-01   2.3370127e+00   3.9857964e+00   1.3528719e-01
   5.2000000e-01   2.2753520e+00   8.0955165e+00   6.4724874e-01   2.3521667e+00   3.9879940e+00   1.5276671e-01
   5.3000000e-01   2.2844426e+00   8.1025483e+00   6.6944367e-01   2.3676755e+00   3.9905253e+00   1.7084086e-01
   5.4000000e-01   2.2935428e+00   8.1099174e+00   6.9180576e-01   2.3835306e+00   3.9934131e+00   1.8951186e-01
   5.5000000e-01   2.3026407e+00   8.1176289e+00   7.1431993e-01   2.3997218e+00   3.9966806e+00   2.0878032e-01
   5.6000000e-01   2.3117243e+00   8.1256877e+00   7.3697092e-01   2.4162372e+00   4.0003512e+00   2.2864510e-01
   5.7000000e-01   2.3207811e+00   8.1340980e+00   7.5974337e-01   2.4330632e+00   4.0044485e+00   2.4910279e-01
   5.8000000e-01   2.3297987e+00   8.1428637e+00   7.8262176e-01   2.4501844e+00   4.0089959e+00   2.7014848e-01
   5.9000000e-01   2.3387647e+00   8.1519880e+00   8.0558738e-01   2.4675833e+00   4.0140169e+00   2.9177523e-01
   6.0000000e-01   2.3476664e+00   8.1614737e+00   8.2862430e-01   2.4852406e+00   4.0195344e+00   3.1397410e-01
   6.1000000e-01   2.3564910e+00   8.1713230e+00   8.5171656e-01   2.5031351e+00   4.0255707e+00   3.3673405e-01
   6.2000000e-01   2.3652260e+00   8.1815378e+00   8.7484819e-01   2.5212438e+00   4.0321476e+00   3.6004195e-01
   6.3000000e-01   2.3738587e+00   8.1921191e+00   8.9800321e-01   2.5395416e+00   4.0392857e+00   3.8388192e-01
   6.4000000e-01   2.3823764e+00   8.2030676e+00   9.2116572e-01   2.5580019e+00   4.0470047e+00   4.0823660e-01
   6.5000000e-01   2.3907666e+00   8.2143835e+00   9.4431989e-01   2.5765962e+00   4.0553229e+00   4.3308661e-01
   6.6000000e-01   2.3990170e+00   8.2260665e+00   9.6745000e-01   2.5952943e+00   4.0642571e+00   4.5841060e-01
   6.7000000e-01   2.4071152e+00   8.2381156e+00   9.9053752e-01   2.6140649e+00   4.0738224e+00   4.8418512e-01
   6.8000000e-01   2.4150493e+00   8.2505293e+00   1.0135646e+00   2.6328749e+00   4.0840319e+00   5.1038450e-01
   6.9000000e-01   2.4228076e+00   8.2633059e+00   1.0365155e+00   2.6516906e+00   4.0948971e+00   5.3698205e-01
   7.0000000e-01   2.4303784e+00   8.2764429e+00   1.0593748e+00   2.6704768e+00   4.1064269e+00   5.6394959e-01
   7.1000000e-01   2.4377505e+00   8.2899375e+00   1.0821275e+00   2.6891979e+00   4.1186282e+00   5.9125734e-01
   7.2000000e-01   2.4449131e+00   8.3037863e+00   1.1047587e+00   2.7078178e+00   4.1315056e+00   6.1887377e-01
   7.3000000e-01   2.4518555e+00   8.3179857e+00   1.1272539e+00   2.7263000e+00   4.1450612e+00   6.4676719e-01
   7.4000000e-01   2.4585677e+00   8.3325317e+00   1.1495943e+00   2.7446081e+00   4.1592947e+00   6.7490516e-01
   7.5000000e-01   2.4650398e+00   8.3474196e+00   1.1717631e+00   2.7627057e+00   4.1742033e+00   7.0325382e-01
   7.6000000e-01   2.4712626e+00   8.3626448e+00   1.1937462e+00   2.7805570e+00   4.1897819e+00   7.3177930e-01
   7.7000000e-01   2.4772272e+00   8.3782019e+00   1.2155303e+00   2.7981270e+00   4.2060230e+00   7.6044807e-01
   7.8000000e-01   2.4829254e+00   8.3940857e+00   1.2371023e+00   2.8153814e+00   4.2229168e+00   7.8922613e-01
   7.9000000e-01   2.4883491e+00   8.4102904e+00   1.2584498e+00   2.8322870e+00   4.2404514e+00   8.1807924e-01
   8.0000000e-01   2.4934910e+00   8.4268101e+00   1.2795568e+00   2.8488122e+00   4.2586127e+00   8.4697457e-01
   8.1000000e-01   2.4983442e+00   8.4436387e+00   1.3004058e+00   2.8649266e+00   4.2773849e+00   8.7587959e-01
   8.2000000e-01   2.5029026e+00   8.4607699e+00   1.3209854e+00   2.8806016e+00   4.2967503e+00   9.0476159e-01
   8.3000000e-01   2.5071604e+00   8.4781973e+00   1.3412846e+00   2.8958104e+00   4.3166898e+00   9.3359008e-01
   8.4000000e-01   2.5111124e+00   8.4959143e+00   1.3612932e+00   2.9105280e+00   4.3371827e+00   9.6233525e-01
   8.5000000e-01   2.5147539e+00   8.5139143e+00   1.3810018e+00   2.9247314e+00   4.3582074e+00   9.9096751e-01
   8.6000000e-01   2.5180809e+00   8.5321908e+00   1.4003932e+00   2.9383997e+00   4.3797413e+00   1.0194599e+00
   8.7000000e-01   2.5210898e+00   8.5507371e+00   1.4194542e+00   2.9515140e+00   4.4017609e+00   1.0477862e+00
   8.8000000e-01   2.5237778e+00   8.5695466e+00   1.4381764e+00   2.9640574e+00   4.4242422e+00   1.0759211e+00
   8.9000000e-01   2.5261425e+00   8.5886126e+00   1.4565523e+00   2.9760153e+00   4.4471608e+00   1.1038418e+00
   9.0000000e-01   2.5281821e+00   8.6079287e+00   1.4745750e+00   2.9873748e+00   4.4704922e+00   1.1315264e+00
   9.1000000e-01   2.5298951e+00   8.6274885e+00   1.4922370e+00   2.9981253e+00   4.4942119e+00   1.1589539e+00
   9.2000000e-01   2.5312809e+00   8.6472858e+00   1.5095186e+00   3.0082579e+00   4.5182953e+00   1.1861064e+00
   9.3000000e-01   2.5323394e+00   8.6673143e+00   1.5264141e+00   3.0177656e+00   4.5427185e+00   1.2129660e+00
   9.4000000e-01   2.5330708e+00   8.6875682e+00   1.5429188e+00   3.0266431e+00   4.5674576e+00   1.2395167e+00
   9.5000000e-01   2.5334761e+00   8.7080416e+00   1.5590288e+00   3.0348869e+00   4.5924897e+00   1.2657448e+00
   9.6000000e-01   2.5335564e+00   8.7287291e+00   1.5747414e+00   3.0424949e+00   4.6177920e+00   1.2916365e+00
   9.7000000e-01   2.5333135e+00   8.7496254e+00   1.5900415e+00   3.0494665e+00   4.6433430e+00   1.3171801e+00
   9.8000000e-01   2.5327498e+00   8.7707253e+00   1.6049198e+00   3.0558023e+00   4.6691218e+00   1.3423661e+00
   9.9000000e-01   2.5318680e+00   8.7920241e+00   1.6193743e+00   3.0615042e+00   4.6951081e+00   1.3671842e+00
   1.0000000e+00   2.5306713e+00   8.8135172e+00   1.6334045e+00   3.0665752e+00   4.7212831e+00   1.3916267e+00
   1.0100000e+00   2.5291633e+00   8.8352004e+00   1.6470103e+00   3.0710193e+00   4.7476284e+00   1.4156873e+00
   1.0200000e+00   2.5273478e+00   8.8570697e+00   1.6601877e+00   3.0748414e+00   4.7741270e+00   1.4393591e+00
   1.0300000e+00   2.5252292e+00   8.8791214e+00   1.6729180e+00   3.0780469e+00   4.8007627e+00   1.4626374e+00
   1.0400000e+00   2.5228125e+00   8.9013521e+00   1.6852024e+00   3.0806422e+00   4.8275204e+00   1.4855188e+00
   1.0500000e+00   2.5201028e+00   8.9237589e+00   1.6970429e+00   3.0826342e+00   4.8543860e+00   1.5079990e+00
   1.0600000e+00   2.5171056e+00   8.9463389e+00   1.7084430e+00   3.0840301e+00   4.8813464e+00   1.5300757e+00
   1.0700000e+00   2.5138265e+00   8.9690898e+00   1.7194074e+00   3.0848378e+00   4.9083894e+00   1.5517478e+00
   1.0800000e+00   2.5102715e+00   8.9920092e+00   1.7299157e+00   3.0850652e+00   4.9355038e+00   1.5730131e+00
   1.0900000e+00   2.5064472e+00   9.0150956e+00   1.7399642e+00   3.0847208e+00   4.9626796e+00   1.5938710e+00
   1.1000000e+00   2.5023606e+00   9.0383472e+00   1.7495579e+00   3.0838130e+00   4.9899073e+00   1.6143219e+00
   1.1100000e+00   2.4980186e+00   9.0617631e+00   1.7587031e+00   3.0823505e+00   5.0171786e+00   1.6343658e+00
   1.1200000e+00   2.4934283e+00   9.0853421e+00   1.7674083e+00   3.0803421e+00   5.0444859e+00   1.6540028e+00
   1.1300000e+00   2.4885970e+00   9.1090836e+00   1.7756718e+00   3.0777965e+00   5.0718225e+00   1.6732347e+00
   1.1400000e+00   2.4835325e+00   9.1329873e+00   1.7834664e+00   3.0747226e+00   5.0991824e+00   1.6920628e+00
   1.1500000e+00   2.4782432e+00   9.1570532e+00   1.7907996e+00   3.0711291e+00   5.1265605e+00   1.7104879e+00
   1.1600000e+00   2.4727374e+00   9.1812815e+00   1.7976810e+00   3.0670248e+00   5.1539522e+00   1.7285125e+00
   1.1700000e+00   2.4670235e+00   9.2056726e+00   1.8041234e+00   3.0624181e+00   5.1813538e+00   1.7461390e+00
   1.1800000e+00   2.4611097e+00   9.2302272e+00   1.8101438e+00   3.0573177e+00   5.2087620e+00   1.7633688e+00
   1.1900000e+00   2.4550046e+00   9.2549461e+00   1.8157108e+00   3.0517318e+00   5.2361745e+00   1.7802044e+00
   1.2000000e+00   2.4487177e+00   9.2798307e+00   1.8208065e+00   3.0456687e+00   5.2635891e+00   1.7966488e+00
   1.2100000e+00   2.4422588e+00   9.3048823e+00   1.8254441e+00   3.0391364e+00   5.2910046e+00   1.8127046e+00
   1.2200000e+00   2.4356374e+00   9.3301027e+00   1.8296438e+00   3.0321428e+00   5.3184199e+00   1.8283738e+00
   1.2300000e+00   2.4288626e+00   9.3554935e+00   1.8334409e+00   3.0246955e+00   5.3458348e+00   1.8436595e+00
   1.2400000e+00   2.4219426e+00   9.3810562e+00   1.8368995e+00   3.0168021e+00   5.3732493e+00   1.8585653e+00
   1.2500000e+00   2.4148867e+00   9.4067927e+00   1.8398728e+00   3.0084699e+00   5.4006638e+00   1.8730931e+00
   1.2600000e+00   2.4077065e+00   9.4327057e+00   1.8423496e+00   2.9997061e+00   5.4280793e+00   1.8872458e+00
   1.2700000e+00   2.4004139e+00   9.4587980e+00   1.8443308e+00   2.9905175e+00   5.4554971e+00   1.9010268e+00
   1.2800000e+00   2.3930212e+00   9.4850727e+00   1.8458170e+00   2.9809109e+00   5.4829189e+00   1.9144394e+00
   1.2900000e+00   2.3855410e+00   9.5115330e+00   1.8468087e+00   2.9708930e+00   5.5103466e+00   1.9274856e+00
   1.3000000e+00   2.3779856e+00   9.5381821e+00   1.8473387e+00   2.9604700e+00   5.5377828e+00   1.9401686e+00
   1.3100000e+00   2.3703655e+00   9.5650226e+00   1.8475296e+00   2.9496483e+00   5.5652299e+00   1.9524917e+00
   1.3200000e+00   2.3626906e+00   9.5920570e+00   1.8473229e+00   2.9384338e+00   5.5926911e+00   1.9644585e+00
   1.3300000e+00   2.3549722e+00   9.6192883e+00   1.8466869e+00   2.9268324e+00   5.6201695e+00   1.9760706e+00
   1.3400000e+00   2.3472226e+00   9.6467197e+00   1.8456027e+00   2.9148499e+00   5.6476687e+00   1.9873314e+00
   1.3500000e+00   2.3394549e+00   9.6743545e+00   1.8440580e+00   2.9024919e+00   5.6751923e+00   1.9982443e+00
   1.3600000e+00   2.3316821e+00   9.7021960e+00   1.8420671e+00   2.8897639e+00   5.7027444e+00   2.0088127e+00
   1.3700000e+00   2.3239171e+00   9.7302475e+00   1.8396676e+00   2.8766710e+00   5.7303291e+00   2.0190384e+00
   1.3800000e+00   2.3161727e+00   9.7585118e+00   1.8368421e+00   2.8632186e+00   5.7579508e+00   2.0289246e+00
   1.3900000e+00   2.3084622e+00   9.7869923e+00   1.8335768e+00   2.8494118e+00   5.7856142e+00   2.0384748e+00
   1.4000000e+00   2.3007999e+00   9.8156920e+00   1.8298599e+00   2.8352555e+00   5.8133239e+00   2.0476925e+00
   1.4100000e+00   2.2932004e+00   9.8446143e+00   1.8256815e+00   2.8207545e+00   5.8410850e+00   2.0565794e+00
   1.4200000e+00   2.2856787e+00   9.8737621e+00   1.8210514e+00   2.8059138e+00   5.8689026e+00   2.0651388e+00
   1.4300000e+00   2.2782499e+00   9.9031383e+00   1.8159856e+00   2.7907380e+00   5.8967820e+00   2.0733743e+00
   1.4400000e+00   2.2709290e+00   9.9327458e+00   1.8104711e+00   2.7752319e+00   5.9247286e+00   2.0812894e+00
   1.4500000e+00   2.2637320e+00   9.9625871e+00   1.8044961e+00   2.7593999e+00   5.9527479e+00   2.0888860e+00
   1.4600000e+00   2.2566754e+00   9.9926648e+00   1.7980494e+00   2.7432467e+00   5.9808456e+00   2.0961672e+00
   1.4700000e+00   2.2497764e+00   1.0022981e+01   1.7911202e+00   2.7267768e+00   6.0090276e+00   2.1031369e+00
   1.4800000e+00   2.2430526e+00   1.0053539e+01   1.7837153e+00   2.7099947e+00   6.0372998e+00   2.1097987e+00
   1.4900000e+00   2.2365217e+00   1.0084339e+01   1.7758390e+00   2.6929048e+00   6.0656682e+00   2.1161545e+00
   1.5000000e+00   2.2302020e+00   1.0115383e+01   1.7674784e+00   2.6755116e+00   6.0941390e+00   2.1222076e+00
   1.5100000e+00   2.2241124e+00   1.0146673e+01   1.7586206e+00   2.6578195e+00   6.1227183e+00   2.1279620e+00
   1.5200000e+00   2.2182726e+00   1.0178210e+01   1.7492528e+00   2.6398330e+00   6.1514126e+00   2.1334214e+00
   1.5300000e+00   2.2127031e+00   1.0209994e+01   1.7393622e+00   2.6215566e+00   6.1802280e+00   2.1385878e+00
   1.5400000e+00   2.2074248e+00   1.0242025e+01   1.7289545e+00   2.6029948e+00   6.2091712e+00   2.1434648e+00
   1.5500000e+00   2.2024589e+00   1.0274303e+01   1.7180244e+00   2.5841520e+00   6.2382485e+00   2.1480563e+00
   1.5600000e+00   2.1978274e+00   1.0306827e+01   1.7065572e+00   2.5650329e+00   6.2674666e+00   2.1523662e+00
   1.5700000e+00   2.1935531e+00   1.0339595e+01   1.6945381e+00   2.5456420e+00   6.2968320e+00   2.1563965e+00
   1.5800000e+00   2.1896597e+00   1.0372606e+01   1.6819521e+00   2.5259841e+00   6.3263513e+00   2.1601510e+00
   1.5900000e+00   2.1861715e+00   1.0405857e+01   1.6687842e+00   2.5060640e+00   6.3560311e+00   2.1636340e+00
   1.6000000e+00   2.1831134e+00   1.0439343e+01   1.6550418e+00   2.4858863e+00   6.3858780e+00   2.1668486e+00
   1.6100000e+00   2.1805109e+00   1.0473062e+01   1.6407093e+00   2.4654561e+00   6.4158988e+00   2.1697975e+00
   1.6200000e+00   2.1783902e+00   1.0507007e+01   1.6257700e+00   2.4447785e+00   6.4460999e+00   2.1724848e+00
   1.6300000e+00   2.1767785e+00   1.0541172e+01   1.6102072e+00   2.4238584e+00   6.4764880e+00   2.1749147e+00
   1.6400000e+00   2.1757036e+00   1.0575550e+01   1.5940038e+00   2.4027012e+00   6.5070696e+00   2.1770894e+00
   1.6500000e+00   2.1751942e+00   1.0610132e+01   1.5771531e+00   2.3813123e+00   6.5378512e+00   2.1790124e+00
   1.6600000e+00   2.1752794e+00   1.0644909e+01   1.5596487e+00   2.3596972e+00   6.5688392e+00   2.1806880e+00
   1.6700000e+00   2.1759889e+00   1.0679870e+01   1.5414727e+00   2.3378616e+00   6.6000400e+00   2.1821192e+00
   1.6800000e+00   2.1773531e+00   1.0715001e+01   1.5226071e+00   2.3158114e+00   6.6314597e+00   2.1833086e+00
   1.6900000e+00   2.1794034e+00   1.0750290e+01   1.5030337e+00   2.2935527e+00   6.6631046e+00   2.1842601e+00
   1.7000000e+00   2.1821713e+00   1.0785720e+01   1.4827405e+00   2.2710916e+00   6.6949806e+00   2.1849776e+00
   1.7100000e+00   2.1856891e+00   1.0821273e+01   1.4617239e+00   2.2484347e+00   6.7270936e+00   2.1854624e+00
   1.7200000e+00   2.1899891e+00   1.0856930e+01   1.4399656e+00   2.2255886e+00   6.7594491e+00   2.1857185e+00
   1.7300000e+00   2.1951041e+00   1.0892670e+01   1.4174476e+00   2.2025604e+00   6.7920529e+00   2.1857497e+00
   1.7400000e+00   2.2010674e+00   1.0928469e+01   1.3941520e+00   2.1793572e+00   6.8249100e+00   2.1855568e+00
   1.7500000e+00   2.2079121e+00   1.0964302e+01   1.3700702e+00   2.1559865e+00   6.8580256e+00   2.1851435e+00
   1.7600000e+00   2.2156716e+00   1.1000139e+01   1.3451960e+00   2.1324561e+00   6.8914046e+00   2.1845132e+00
   1.7700000e+00   2.2243786e+00   1.1035950e+01   1.3195125e+00   2.1087742e+00   6.9250513e+00   2.1836662e+00
   1.7800000e+00   2.2340660e+00   1.1071703e+01   1.2930029e+00   2.0849491e+00   6.9589700e+00   2.1826059e+00
   1.7900000e+00   2.2447662e+00   1.1107359e+01   1.2656515e+00   2.0609898e+00   6.9931647e+00   2.1813348e+00
   1.8000000e+00   2.2565107e+00   1.1142882e+01   1.2374635e+00   2.0369053e+00   7.0276389e+00   2.1798532e+00
   1.8100000e+00   2.2693300e+00   1.1178229e+01   1.2084243e+00   2.0127053e+00   7.0623957e+00   2.1781640e+00
   1.8200000e+00   2.2832536e+00   1.1213354e+01   1.1785204e+00   1.9883998e+00   7.0974379e+00   2.1762681e+00
   1.8300000e+00   2.2983097e+00   1.1248211e+01   1.1477392e+00   1.9639992e+00   7.1327678e+00   2.1741664e+00
   1.8400000e+00   2.3145249e+00   1.1282748e+01   1.1160884e+00   1.9395144e+00   7.1683872e+00   2.1718614e+00
   1.8500000e+00   2.3319234e+00   1.1316910e+01   1.0835597e+00   1.9149568e+00   7.2042974e+00   2.1693515e+00
   1.8600000e+00   2.3505273e+00   1.1350642e+01   1.0501443e+00   1.8903384e+00   7.2404992e+00   2.1666387e+00
   1.8700000e+00   2.3703565e+00   1.1383881e+01   1.0158381e+00   1.8656715e+00   7.2769928e+00   2.1637230e+00
   1.8800000e+00   2.3914276e+00   1.1416566e+01   9.8065395e-01   1.8409690e+00   7.3137778e+00   2.1606039e+00
   1.8900000e+00   2.4137538e+00   1.1448629e+01   9.4458791e-01   1.8162444e+00   7.3508531e+00   2.1572828e+00
   1.9000000e+00   2.4373449e+00   1.1480001e+01   9.0763798e-01   1.7915118e+00   7.3882171e+00   2.1537571e+00
   1.9100000e+00   2.4622068e+00   1.1510611e+01   8.6981964e-01   1.7667857e+00   7.4258671e+00   2.1500279e+00
   1.9200000e+00   2.4883405e+00   1.1540384e+01   8.3114234e-01   1.7420814e+00   7.4638001e+00   2.1460932e+00
   1.9300000e+00   2.5157429e+00   1.1569244e+01   7.9161064e-01   1.7174146e+00   7.5020120e+00   2.1419526e+00
   1.9400000e+00   2.5444056e+00   1.1597112e+01   7.5124181e-01   1.6928017e+00   7.5404979e+00   2.1376049e+00
   1.9500000e+00   2.5743148e+00   1.1623909e+01   7.1005862e-01   1.6682595e+00   7.5792523e+00   2.1330482e+00
   1.9600000e+00   2.6054509e+00   1.1649553e+01   6.6807345e-01   1.6438056e+00   7.6182685e+00   2.1282823e+00
   1.9700000e+00   2.6377885e+00   1.1673964e+01   6.2531024e-01   1.6194580e+00   7.6575391e+00   2.1233038e+00
   1.9800000e+00   2.6712962e+00   1.1697059e+01   5.8180229e-01   1.5952352e+00   7.6970556e+00   2.1181133e+00
   1.9900000e+00   2.7059358e+00   1.1718757e+01   5.3757075e-01   1.5711563e+00   7.7368086e+00   2.1127065e+00
   2.0000000e+00   2.7416630e+00   1.1738978e+01   4.9265012e-01   1.5472408e+00   7.7767877e+00   2.1070838e+00
   2.0100000e+00   2.7784267e+00   1.1757642e+01   4.4708192e-01   1.5235087e+00   7.8169816e+00   2.1012418e+00
   2.0200000e+00   2.8161694e+00   1.1774674e+01   4.0089682e-01   1.4999802e+00   7.8573778e+00   2.0951804e+00
   2.0300000e+00   2.8548271e+00   1.1789999e+01   3.5414217e-01   1.4766760e+00   7.8979629e+00   2.0888971e+00
   2.0400000e+00   2.8943294e+00   1.1803548e+01   3.0686613e-01   1.4536170e+00   7.9387224e+00   2.0823911e+00
   2.0500000e+00   2.9345998e+00   1.1815255e+01   2.5910915e-01   1.4308242e+00   7.9796407e+00   2.0756616e+00
   2.0600000e+00   2.9755562e+00   1.1825058e+01   2.1093185e-01   1.4083188e+00   8.0207015e+00   2.0687069e+00
   2.0700000e+00   3.0171109e+00   1.1832902e+01   1.6238818e-01   1.3861221e+00   8.0618870e+00   2.0615281e+00
   2.0800000e+00   3.0591714e+00   1.1838738e+01   1.1352808e-01   1.3642551e+00   8.1031789e+00   2.0541230e+00
   2.0900000e+00   3.1016412e+00   1.1842523e+01   6.4423470e-02   1.3427387e+00   8.1445578e+00   2.0464942e+00
   2.1000000e+00   3.1444197e+00   1.1844222e+01   1.5134260e-02   1.3215937e+00   8.1860031e+00   2.0386401e+00
   2.1100000e+00   3.1874036e+00   1.1843806e+01  -3.4281199e-02   1.3008404e+00   8.2274939e+00   2.0305635e+00
   2.1200000e+00   3.2304875e+00   1.1841257e+01  -8.3744264e-02   1.2804986e+00   8.2690081e+00   2.0222657e+00
   2.1300000e+00   3.2735646e+00   1.1836563e+01  -1.3318789e-01   1.2605875e+00   8.3105229e+00   2.0137486e+00
   2.1400000e+00   3.3165276e+00   1.1829719e+01  -1.8254708e-01   1.2411257e+00   8.3520152e+00   2.0050171e+00
   2.1500000e+00   3.3592698e+00   1.1820733e+01  -2.3174402e-01   1.2221307e+00   8.3934608e+00   1.9960719e+00
   2.1600000e+00   3.4016858e+00   1.1809617e+01  -2.8070197e-01   1.2036194e+00   8.4348356e+00   1.9869193e+00
