   5.1000000e-01   2.8662828e+00   9.2006959e+00   5.3370127e+00   7.4120055e+00
   5.2000000e-01   2.8753520e+00   9.1957700e+00   5.3521667e+00   7.3987203e+00
   5.3000000e-01   2.8844426e+00   9.1908188e+00   5.3676755e+00   7.3851012e+00
   5.4000000e-01   2.8935428e+00   9.1858484e+00   5.3835306e+00   7.3711543e+00
   5.5000000e-01   2.9026407e+00   9.1808655e+00   5.3497218e+00   7.4008652e+00
   5.6000000e-01   2.9117243e+00   9.1758766e+00   5.3662372e+00   7.3863652e+00
   5.7000000e-01   2.8707811e+00   9.1982544e+00   5.3830632e+00   7.3715658e+00
   5.8000000e-01   2.8797987e+00   9.1933499e+00   5.4001844e+00   7.3564792e+00
   5.9000000e-01   2.8887647e+00   9.1884599e+00   5.4175833e+00   7.3411196e+00
   6.0000000e-01   2.8976664e+00   9.1835917e+00   5.4352406e+00   7.3255029e+00
   6.1000000e-01   2.9064910e+00   9.1787525e+00   5.4031351e+00   7.3538763e+00
   6.2000000e-01   2.9152260e+00   9.1739496e+00   5.4212438e+00   7.3378845e+00
   6.3000000e-01   2.9238587e+00   9.1691906e+00   5.4395416e+00   7.3216944e+00
   6.4000000e-01   2.9323764e+00   9.1644827e+00   5.4580019e+00   7.3053292e+00
   6.5000000e-01   2.9407666e+00   9.1598334e+00   5.4765962e+00   7.2888133e+00
   6.6000000e-01   2.8990170e+00   9.1828519e+00   5.4452943e+00   7.3165980e+00
   6.7000000e-01   2.9071152e+00   9.1784097e+00   5.4640649e+00   7.2999474e+00
   6.8000000e-01   2.9150493e+00   9.1740469e+00   5.4828749e+00   7.2832292e+00
   6.9000000e-01   2.9228076e+00   9.1697707e+00   5.5016906e+00   7.2664738e+00
   7.0000000e-01   2.9303784e+00   9.1655881e+00   5.4704768e+00   7.2942522e+00
   7.1000000e-01   2.9377505e+00   9.1615061e+00   5.4891979e+00   7.2776022e+00
   7.2000000e-01   2.9449131e+00   9.1575314e+00   5.5078178e+00   7.2610106e+00
   7.3000000e-01   2.9018555e+00   9.1812961e+00   5.5263000e+00   7.2445106e+00
   7.4000000e-01   2.9085677e+00   9.1776118e+00   5.4946081e+00   7.2727846e+00
   7.5000000e-01   2.9150398e+00   9.1740522e+00   5.5127057e+00   7.2566499e+00
   7.6000000e-01   2.9212626e+00   9.1706231e+00   5.5305570e+00   7.2407058e+00
   7.7000000e-01   2.9272272e+00   9.1673301e+00   5.4981270e+00   7.2696497e+00
   7.8000000e-01   2.9329254e+00   9.1641788e+00   5.5153814e+00   7.2542619e+00
   7.9000000e-01   2.8883491e+00   9.1886869e+00   5.5322870e+00   7.2391591e+00
   8.0000000e-01   2.8934910e+00   9.1858768e+00   5.4988122e+00   7.2690391e+00
   8.1000000e-01   2.8983442e+00   9.1832204e+00   5.5149266e+00   7.2546678e+00
   8.2000000e-01   2.9029026e+00   9.1807218e+00   5.5306016e+00   7.2406659e+00
   8.3000000e-01   2.9071604e+00   9.1783849e+00   5.4958104e+00   7.2717136e+00
   8.4000000e-01   2.9111124e+00   9.1762131e+00   5.5105280e+00   7.2585930e+00
   8.5000000e-01   2.8647539e+00   9.2015249e+00   5.5247314e+00   7.2459122e+00
   8.6000000e-01   2.8680809e+00   9.1997204e+00   5.4883997e+00   7.2783128e+00
   8.7000000e-01   2.8710898e+00   9.1980867e+00   5.5015140e+00   7.2666312e+00
   8.8000000e-01   2.8737778e+00   9.1966261e+00   5.5140574e+00   7.2554436e+00
   8.9000000e-01   2.8761425e+00   9.1953401e+00   5.4760153e+00   7.2893298e+00
   9.0000000e-01   2.8281821e+00   9.2212384e+00   5.4873748e+00   7.2792250e+00
   9.1000000e-01   2.8298951e+00   9.2203201e+00   5.4981253e+00   7.2696512e+00
   9.2000000e-01   2.8312809e+00   9.2195768e+00   5.4582579e+00   7.3051020e+00
   9.3000000e-01   2.8323394e+00   9.2190088e+00   5.4677656e+00   7.2966608e+00
   9.4000000e-01   2.8330708e+00   9.2186163e+00   5.4766431e+00   7.2887716e+00
   9.5000000e-01   2.8334761e+00   9.2183987e+00   5.4348869e+00   7.3258159e+00
   9.6000000e-01   2.7835564e+00   9.2449872e+00   5.4424949e+00   7.3190784e+00
   9.7000000e-01   2.7833135e+00   9.2451156e+00   5.4494665e+00   7.3128999e+00
   9.8000000e-01   2.7827498e+00   9.2454134e+00   5.4058023e+00   7.3515229e+00
   9.9000000e-01   2.7818680e+00   9.2458792e+00   5.4115042e+00   7.3464894e+00
   1.0000000e+00   2.7806713e+00   9.2465110e+00   5.4165752e+00   7.3420102e+00
   1.0100000e+00   2.7291633e+00   9.2734766e+00   5.3710193e+00   7.3821618e+00
   1.0200000e+00   2.7273478e+00   9.2744188e+00   5.3748414e+00   7.3788007e+00
   1.0300000e+00   2.7252292e+00   9.2755176e+00   5.3780469e+00   7.3759807e+00
   1.0400000e+00   2.7228125e+00   9.2767701e+00   5.3306422e+00   7.4175837e+00
   1.0500000e+00   2.7201028e+00   9.2781732e+00   5.3326342e+00   7.4158399e+00
   1.0600000e+00   2.7171056e+00   9.2797237e+00   5.3340301e+00   7.4146176e+00
   1.0700000e+00   2.6638265e+00   9.3070291e+00   5.2848378e+00   7.4575760e+00
   1.0800000e+00   2.6602715e+00   9.3088337e+00   5.2850652e+00   7.4573779e+00
   1.0900000e+00   2.6564472e+00   9.3107725e+00   5.2847208e+00   7.4576779e+00
   1.1000000e+00   2.6523606e+00   9.3128415e+00   5.2338130e+00   7.5018832e+00
   1.1100000e+00   2.6480186e+00   9.3150367e+00   5.2323505e+00   7.5031493e+00
   1.1200000e+00   2.5934283e+00   9.3423575e+00   5.2303421e+00   7.5048877e+00
   1.1300000e+00   2.5885970e+00   9.3447505e+00   5.1777965e+00   7.5502246e+00
   1.1400000e+00   2.5835325e+00   9.3472547e+00   5.1747226e+00   7.5528682e+00
   1.1500000e+00   2.5782432e+00   9.3498653e+00   5.1711291e+00   7.5559573e+00
   1.1600000e+00   2.5727374e+00   9.3525776e+00   5.1670248e+00   7.5594840e+00
   1.1700000e+00   2.5670235e+00   9.3553868e+00   5.1124181e+00   7.6062401e+00
   1.1800000e+00   2.5111097e+00   9.3825757e+00   5.1073177e+00   7.6105915e+00
   1.1900000e+00   2.5050046e+00   9.3855113e+00   5.1017318e+00   7.6153539e+00
   1.2000000e+00   2.4987177e+00   9.3885274e+00   5.0456687e+00   7.6629705e+00
   1.2100000e+00   2.4922588e+00   9.3916189e+00   5.0391364e+00   7.6684970e+00
   1.2200000e+00   2.4856374e+00   9.3947805e+00   5.0321428e+00   7.6744087e+00
   1.2300000e+00   2.4788626e+00   9.3980074e+00   5.0246955e+00   7.6806981e+00
   1.2400000e+00   2.4219426e+00   9.4247993e+00   4.9668021e+00   7.7293868e+00
   1.2500000e+00   2.4148867e+00   9.4280806e+00   4.9584699e+00   7.7363643e+00
   1.2600000e+00   2.4077065e+00   9.4314107e+00   4.9497061e+00   7.7436950e+00
   1.2700000e+00   2.4004139e+00   9.4347835e+00   4.9405175e+00   7.7513720e+00
   1.2800000e+00   2.3930212e+00   9.4381929e+00   4.8809109e+00   7.8009458e+00
   1.2900000e+00   2.3355410e+00   9.4643711e+00   4.8708930e+00   7.8092387e+00
   1.3000000e+00   2.3279856e+00   9.4677682e+00   4.8604700e+00   7.8178549e+00
   1.3100000e+00   2.3203655e+00   9.4711841e+00   4.8496483e+00   7.8267878e+00
   1.3200000e+00   2.3126906e+00   9.4746141e+00   4.7884338e+00   7.8770672e+00
   1.3300000e+00   2.3049722e+00   9.4780529e+00   4.7768324e+00   7.8865478e+00
   1.3400000e+00   2.2972226e+00   9.4814948e+00   4.7648499e+00   7.8963235e+00
   1.3500000e+00   2.2394549e+00   9.5068123e+00   4.7524919e+00   7.9063881e+00
   1.3600000e+00   2.2316821e+00   9.5101729e+00   4.6897639e+00   7.9572002e+00
   1.3700000e+00   2.2239171e+00   9.5135194e+00   4.6766710e+00   7.9677475e+00
   1.3800000e+00   2.2161727e+00   9.5168461e+00   4.6632186e+00   7.9785631e+00
   1.3900000e+00   2.2084622e+00   9.5201474e+00   4.6494118e+00   7.9896414e+00
   1.4000000e+00   2.2007999e+00   9.5234176e+00   4.5852555e+00   8.0408184e+00
   1.4100000e+00   2.1432004e+00   9.5476591e+00   4.5707545e+00   8.0523166e+00
   1.4200000e+00   2.1356787e+00   9.5507802e+00   4.5559138e+00   8.0640576e+00
   1.4300000e+00   2.1282499e+00   9.5538527e+00   4.5407380e+00   8.0760358e+00
   1.4400000e+00   2.1209290e+00   9.5568707e+00   4.4752319e+00   8.1274132e+00
   1.4500000e+00   2.1137320e+00   9.5598281e+00   4.4593999e+00   8.1397502e+00
   1.4600000e+00   2.1066754e+00   9.5627187e+00   4.4432467e+00   8.1523050e+00
   1.4700000e+00   2.0497764e+00   9.5856932e+00   4.4267768e+00   8.1650722e+00
   1.4800000e+00   2.0430526e+00   9.5883690e+00   4.3599947e+00   8.2164871e+00
   1.4900000e+00   2.0365217e+00   9.5909600e+00   4.3429048e+00   8.2295526e+00
   1.5000000e+00   2.0302020e+00   9.5934598e+00   4.3255116e+00   8.2428112e+00
   1.5100000e+00   2.0241124e+00   9.5958616e+00   4.3078195e+00   8.2562574e+00
   1.5200000e+00   2.0182726e+00   9.5981585e+00   4.2398330e+00   8.3075471e+00
   1.5300000e+00   1.9627031e+00   9.6197008e+00   4.2215566e+00   8.3212312e+00
   1.5400000e+00   1.9574248e+00   9.6217174e+00   4.2029948e+00   8.3350835e+00
   1.5500000e+00   1.9524589e+00   9.6236099e+00   4.1341520e+00   8.3860566e+00
   1.5600000e+00   1.9478274e+00   9.6253709e+00   4.1150329e+00   8.4000994e+00
   1.5700000e+00   1.9435531e+00   9.6269925e+00   4.0956420e+00   8.4142911e+00
   1.5800000e+00   1.9396597e+00   9.6284667e+00   4.0759841e+00   8.4286257e+00
   1.5900000e+00   1.8861715e+00   9.6484347e+00   4.0060640e+00   8.4791810e+00
   1.6000000e+00   1.8831134e+00   9.6495603e+00   3.9858863e+00   8.4936442e+00
   1.6100000e+00   1.8805109e+00   9.6505168e+00   3.9654561e+00   8.5082305e+00
   1.6200000e+00   1.8783902e+00   9.6512953e+00   3.9447785e+00   8.5229338e+00
   1.6300000e+00   1.8767785e+00   9.6518864e+00   3.8738584e+00   8.5729039e+00
   1.6400000e+00   1.8257036e+00   9.6703676e+00   3.8527012e+00   8.5876724e+00
   1.6500000e+00   1.8251942e+00   9.6705495e+00   3.8313123e+00   8.6025374e+00
   1.6600000e+00   1.8252794e+00   9.6705191e+00   3.7596972e+00   8.6518275e+00
   1.6700000e+00   1.8259889e+00   9.6702657e+00   3.7378616e+00   8.6667075e+00
   1.6800000e+00   1.8273531e+00   9.6697783e+00   3.7158114e+00   8.6816629e+00
   1.6900000e+00   1.7794034e+00   9.6867001e+00   3.6435527e+00   8.7301685e+00
   1.7000000e+00   1.7821713e+00   9.6857349e+00   3.6210916e+00   8.7450878e+00
   1.7100000e+00   1.7856891e+00   9.6845063e+00   3.5984347e+00   8.7600606e+00
   1.7200000e+00   1.7899891e+00   9.6830013e+00   3.5255886e+00   8.8076763e+00
   1.7300000e+00   1.7951041e+00   9.6812066e+00   3.5025604e+00   8.8225610e+00
   1.7400000e+00   1.7510674e+00   9.6964975e+00   3.4793572e+00   8.8374768e+00
   1.7500000e+00   1.7579121e+00   9.6941446e+00   3.4059865e+00   8.8840966e+00
   1.7600000e+00   1.7656716e+00   9.6914667e+00   3.3824561e+00   8.8988711e+00
   1.7700000e+00   1.7743786e+00   9.6884484e+00   3.3587742e+00   8.9136537e+00
   1.7800000e+00   1.7840660e+00   9.6850735e+00   3.2849491e+00   8.9591712e+00
   1.7900000e+00   1.7447662e+00   9.6986557e+00   3.2609898e+00   8.9737585e+00
   1.8000000e+00   1.7565107e+00   9.6946271e+00   3.2369053e+00   8.9883301e+00
   1.8100000e+00   1.7693300e+00   9.6902003e+00   3.1627053e+00   9.0326393e+00
   1.8200000e+00   1.7832536e+00   9.6853572e+00   3.1383998e+00   9.0469609e+00
   1.8300000e+00   1.7483097e+00   9.6974429e+00   3.1139992e+00   9.0612423e+00
   1.8400000e+00   1.7645249e+00   9.6918632e+00   3.0395144e+00   9.1042379e+00
   1.8500000e+00   1.7819234e+00   9.6858215e+00   3.0149568e+00   9.1182144e+00
   1.8600000e+00   1.7505273e+00   9.6966827e+00   2.9403384e+00   9.1600710e+00
   1.8700000e+00   1.7703565e+00   9.6898444e+00   2.9156715e+00   9.1737044e+00
   1.8800000e+00   1.7914276e+00   9.6824971e+00   2.8409690e+00   9.2143714e+00
   1.8900000e+00   1.8137538e+00   9.6746213e+00   2.8162444e+00   9.2276244e+00
   1.9000000e+00   1.7873449e+00   9.6839272e+00   2.7915118e+00   9.2407783e+00
   1.9100000e+00   1.8122068e+00   9.6751701e+00   2.7167857e+00   9.2798891e+00
   1.9200000e+00   1.8383405e+00   9.6658403e+00   2.6920814e+00   9.2926093e+00
   1.9300000e+00   1.8157429e+00   9.6739151e+00   2.6174146e+00   9.3304166e+00
   1.9400000e+00   1.8444056e+00   9.6636568e+00   2.5928017e+00   9.3426681e+00
   1.9500000e+00   1.8743148e+00   9.6527890e+00   2.5182595e+00   9.3791295e+00
   1.9600000e+00   1.8554509e+00   9.6596628e+00   2.4938056e+00   9.3908792e+00
   1.9700000e+00   1.8877885e+00   9.6478388e+00   2.4694580e+00   9.4024735e+00
   1.9800000e+00   1.9212962e+00   9.6353819e+00   2.3952352e+00   9.4371729e+00
   1.9900000e+00   1.9059358e+00   9.6411182e+00   2.3711563e+00   9.4482202e+00
   2.0000000e+00   1.9416630e+00   9.6277085e+00   2.2972408e+00   9.4814867e+00
   2.0100000e+00   1.9784267e+00   9.6136631e+00   2.2735087e+00   9.4919603e+00
   2.0200000e+00   1.9661694e+00   9.6183737e+00   2.1999802e+00   9.5237668e+00
   2.0300000e+00   2.0048271e+00   9.6034231e+00   2.1766760e+00   9.5336437e+00
   2.0400000e+00   2.0443294e+00   9.5878615e+00   2.1036170e+00   9.5639687e+00
   2.0500000e+00   2.0345998e+00   9.5917210e+00   2.0808242e+00   9.5732302e+00
   2.0600000e+00   2.0755562e+00   9.5753573e+00   2.0083188e+00   9.6020591e+00
   2.0700000e+00   2.1171109e+00   9.5584409e+00   1.9861221e+00   9.6106915e+00
   2.0800000e+00   2.1091714e+00   9.5616973e+00   1.9642551e+00   9.6191069e+00
   2.0900000e+00   2.1516412e+00   9.5441443e+00   1.8927387e+00   9.6460116e+00
   2.1000000e+00   2.1944197e+00   9.5261324e+00   1.8715937e+00   9.6537846e+00
   2.1100000e+00   2.1874036e+00   9.5291093e+00   1.8008404e+00   9.6791880e+00
   2.1200000e+00   2.2304875e+00   9.5106885e+00   1.7804986e+00   9.6863183e+00
   2.1300000e+00   2.2735646e+00   9.4919358e+00   1.7105875e+00   9.7102320e+00
   2.1400000e+00   2.2665276e+00   9.4950220e+00   1.6911257e+00   9.7167254e+00
   2.1500000e+00   2.3092698e+00   9.4761395e+00   1.6721307e+00   9.7229941e+00
   2.1600000e+00   2.3516858e+00   9.4570777e+00   1.6036194e+00   9.7450373e+00
   2.1700000e+00   2.3936723e+00   9.4378931e+00   1.5856075e+00   9.7506848e+00
   2.1800000e+00   2.3851291e+00   9.4418220e+00   1.5681096e+00   9.7561122e+00
   2.1900000e+00   2.4259603e+00   9.4229270e+00   1.5011390e+00   9.7763457e+00
   2.2000000e+00   2.4660743e+00   9.4040765e+00   1.4847078e+00   9.7811793e+00
   2.2100000e+00   2.5053853e+00   9.3853284e+00   1.4688267e+00   9.7858019e+00
   2.2200000e+00   2.5438135e+00   9.3667393e+00   1.4035048e+00   9.8043074e+00
   2.2300000e+00   2.5312856e+00   9.3728279e+00   1.3887499e+00   9.8083740e+00
   2.2400000e+00   2.5677358e+00   9.3550369e+00   1.3745682e+00   9.8122432e+00
   2.2500000e+00   2.6031057e+00   9.3375519e+00   1.3109642e+00   9.8291196e+00
   2.2600000e+00   2.6373449e+00   9.3204191e+00   1.2979410e+00   9.8324788e+00
   2.2700000e+00   2.6704110e+00   9.3036810e+00   1.2855000e+00   9.8356572e+00
   2.2800000e+00   2.7022697e+00   9.2873760e+00   1.2736410e+00   9.8386591e+00
   2.2900000e+00   2.7328949e+00   9.2715383e+00   1.2123625e+00   9.8537364e+00
   2.3000000e+00   2.7622687e+00   9.2561971e+00   1.2016612e+00   9.8562947e+00
   2.3100000e+00   2.7903808e+00   9.2413773e+00   1.1915326e+00   9.8586956e+00
   2.3200000e+00   2.8172289e+00   9.2270987e+00   1.1819709e+00   9.8609439e+00
   2.3300000e+00   2.8428180e+00   9.2133762e+00   1.1229688e+00   9.8744233e+00
   2.3400000e+00   2.8671600e+00   9.2002200e+00   1.1145180e+00   9.8762984e+00
   2.3500000e+00   2.8902736e+00   9.1876356e+00   1.1066090e+00   9.8780407e+00
   2.3600000e+00   2.9121838e+00   9.1756238e+00   1.0992316e+00   9.8796549e+00
   2.3700000e+00   2.9329211e+00   9.1641812e+00   1.0923745e+00   9.8811457e+00
   2.3800000e+00   3.0025216e+00   9.1252538e+00   1.0860260e+00   9.8825177e+00
   2.3900000e+00   3.0210261e+00   9.1147694e+00   1.0301734e+00   9.8942492e+00
   2.4000000e+00   3.0384800e+00   9.1048286e+00   1.0248042e+00   9.8953448e+00
   2.4100000e+00   3.0549329e+00   9.0954122e+00   1.0199051e+00   9.8963395e+00
   2.4200000e+00   3.0704376e+00   9.0864978e+00   1.0154630e+00   9.8972374e+00
   2.4300000e+00   3.1350501e+00   9.0489271e+00   1.0114649e+00   9.8980423e+00
   2.4400000e+00   3.1488286e+00   9.0408275e+00   1.0078978e+00   9.8987577e+00
   2.4500000e+00   3.1618342e+00   9.0331542e+00   1.0047492e+00   9.8993872e+00
   2.4600000e+00   3.1741299e+00   9.0258745e+00   9.5200697e-01   9.9096417e+00
   2.4700000e+00   3.1857803e+00   9.0189545e+00   9.4965989e-01   9.9100854e+00
   2.4800000e+00   3.2468509e+00   8.9823240e+00   9.4769755e-01   9.9104555e+00
   2.4900000e+00   3.2574084e+00   8.9759312e+00   9.4611061e-01   9.9107542e+00
   2.5000000e+00   3.2675207e+00   8.9697913e+00   9.4489098e-01   9.9109835e+00
   2.5100000e+00   3.3272559e+00   8.9331915e+00   9.4403191e-01   9.9111448e+00
   2.5200000e+00   3.3366821e+00   8.9273647e+00   9.4352823e-01   9.9112393e+00
   2.5300000e+00   3.3458678e+00   8.9216730e+00   9.4337653e-01   9.9112678e+00
   2.5400000e+00   3.3548817e+00   8.9160750e+00   9.4357530e-01   9.9112305e+00
   2.5500000e+00   3.4137915e+00   8.8791768e+00   8.9412518e-01   9.9202668e+00
   2.5600000e+00   3.4226649e+00   8.8735722e+00   8.9502923e-01   9.9201059e+00
   2.5700000e+00   3.4315693e+00   8.8679357e+00   8.9629326e-01   9.9198807e+00
   2.5800000e+00   3.4905709e+00   8.8302785e+00   8.9792598e-01   9.9195894e+00
   2.5900000e+00   3.4997352e+00   8.8243816e+00   8.9993917e-01   9.9192294e+00
   2.6000000e+00   3.5091268e+00   8.8183249e+00   9.0234802e-01   9.9187976e+00
   2.6100000e+00   3.5688089e+00   8.7795223e+00   9.0517134e-01   9.9182900e+00
   2.6200000e+00   3.5788435e+00   8.7729452e+00   9.0843192e-01   9.9177019e+00
   2.6300000e+00   3.5892914e+00   8.7660811e+00   9.1215679e-01   9.9170275e+00
   2.6400000e+00   3.6502114e+00   8.7257310e+00   8.6637758e-01   9.9251266e+00
   2.6500000e+00   3.6616607e+00   8.7180857e+00   8.7113086e-01   9.9243049e+00
   2.6600000e+00   3.6736948e+00   8.7100289e+00   8.7645827e-01   9.9233786e+00
   2.6700000e+00   3.7363669e+00   8.6677236e+00   8.8240704e-01   9.9223377e+00
   2.6800000e+00   3.7497279e+00   8.6586298e+00   8.8903042e-01   9.9211705e+00
   2.6900000e+00   3.7638269e+00   8.6490054e+00   8.9638809e-01   9.9198638e+00
   2.7000000e+00   3.8287099e+00   8.6043415e+00   9.0454646e-01   9.9184025e+00
   2.7100000e+00   3.8444203e+00   8.5934354e+00   9.1357903e-01   9.9167693e+00
   2.7200000e+00   3.8609989e+00   8.5818879e+00   9.2356669e-01   9.9149447e+00
   2.7300000e+00   3.9284836e+00   8.5344782e+00   8.8459791e-01   9.9219525e+00
   2.7400000e+00   3.9469085e+00   8.5214220e+00   8.9676891e-01   9.9197959e+00
   2.7500000e+00   3.9663051e+00   8.5076255e+00   9.1018363e-01   9.9173851e+00
   2.7600000e+00   3.9867017e+00   8.4930608e+00   9.2495385e-01   9.9146897e+00
   2.7700000e+00   4.0581222e+00   8.4416048e+00   9.4119903e-01   9.9116757e+00
   2.7800000e+00   4.0805873e+00   8.4252738e+00   9.5904600e-01   9.9083047e+00
   2.7900000e+00   4.1041150e+00   8.4080962e+00   9.2862839e-01   9.9140125e+00
   2.8000000e+00   4.1287188e+00   8.3900522e+00   9.5008570e-01   9.9100050e+00
   2.8100000e+00   4.2044081e+00   8.3340304e+00   9.7356218e-01   9.9055167e+00
   2.8200000e+00   4.2311888e+00   8.3140248e+00   9.9920549e-01   9.9004907e+00
   2.8300000e+00   4.2590643e+00   8.2931005e+00   9.7716504e-01   9.9048184e+00
   2.8400000e+00   4.2880336e+00   8.2712466e+00   1.0075898e+00   9.8988194e+00
   2.8500000e+00   4.3180919e+00   8.2484552e+00   1.0406258e+00   9.8921001e+00
   2.8600000e+00   4.3992303e+00   8.1863489e+00   1.0764127e+00   9.8845804e+00
   2.8700000e+00   4.4314377e+00   8.1614627e+00   1.0650813e+00   9.8869885e+00
   2.8800000e+00   4.4647000e+00   8.1356236e+00   1.1067494e+00   9.8780099e+00
   2.8900000e+00   4.4990005e+00   8.1088327e+00   1.1515177e+00   9.8679858e+00
   2.9000000e+00   4.5343189e+00   8.0810939e+00   1.1494661e+00   9.8684537e+00
   2.9100000e+00   4.5706326e+00   8.0524132e+00   1.2006495e+00   9.8565354e+00
   2.9200000e+00   4.6079161e+00   8.0227989e+00   1.2050932e+00   9.8554767e+00
   2.9300000e+00   4.6461422e+00   7.9922615e+00   1.2627896e+00   9.8413821e+00
   2.9400000e+00   4.6852816e+00   7.9608133e+00   1.3236947e+00   9.8258042e+00
   2.9500000e+00   4.7253035e+00   7.9284684e+00   1.3377254e+00   9.8221140e+00
   2.9600000e+00   4.8161758e+00   7.8543339e+00   1.4047580e+00   9.8039601e+00
   2.9700000e+00   4.8578655e+00   7.8200060e+00   1.4246270e+00   9.7984131e+00
   2.9800000e+00   4.9003391e+00   7.7848311e+00   1.4971265e+00   9.7775308e+00
   2.9900000e+00   4.8935621e+00   7.7904571e+00   1.5220114e+00   9.7701314e+00
   3.0000000e+00   4.9374999e+00   7.7538911e+00   1.5490010e+00   9.7619725e+00
   3.0100000e+00   4.9821177e+00   7.7165417e+00   1.6277837e+00   9.7373640e+00
   3.0200000e+00   5.0273808e+00   7.6784310e+00   1.6580223e+00   9.7276061e+00
   3.0300000e+00   5.0732547e+00   7.6395821e+00   1.7393612e+00   9.7005009e+00
